column,family,present_in,verdict,canonical,audit_test,usage_scope,reason
macd_signal_30,macd_signal,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
macd_signal_5,macd_signal,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
macd_signal_50,macd_signal,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
macro_regime_proxy_ohlcv,macro_regime_proxy_ohlcv,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
major_breakout_score,major_breakout_score,50/50,REDUNDANT_ALIAS,breakout_high_200,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `breakout_high_200` sur 5/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
market_close_flag,market_close_flag,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
market_open_flag,market_open_flag,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
market_quality_score,market_quality_score,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
marubozu_score,marubozu_score,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
max_drawdown_1,max_drawdown,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
max_drawdown_10,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_10,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_10` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_100,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_100,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_100` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_14,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_14,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_14` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_2,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_2,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_2` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_20,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_20,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_20` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_200,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_200,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_200` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_3,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_3,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_3` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_30,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_30,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_30` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_5,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_5,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_5` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
max_drawdown_50,max_drawdown,50/50,REDUNDANT_ALIAS,rolling_max_drawdown_50,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `rolling_max_drawdown_50` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
mean_reversion_probability_proxy_1,mean_reversion_probability_proxy,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_probability_proxy_10,mean_reversion_probability_proxy,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_probability_proxy_100,mean_reversion_probability_proxy,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_probability_proxy_14,mean_reversion_probability_proxy,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_probability_proxy_2,mean_reversion_probability_proxy,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_probability_proxy_20,mean_reversion_probability_proxy,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_probability_proxy_200,mean_reversion_probability_proxy,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_probability_proxy_3,mean_reversion_probability_proxy,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_probability_proxy_30,mean_reversion_probability_proxy,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_probability_proxy_5,mean_reversion_probability_proxy,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_probability_proxy_50,mean_reversion_probability_proxy,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_regime_1,mean_reversion_regime,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_regime_10,mean_reversion_regime,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_regime_100,mean_reversion_regime,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_regime_14,mean_reversion_regime,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_regime_2,mean_reversion_regime,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_regime_20,mean_reversion_regime,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_regime_200,mean_reversion_regime,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_regime_3,mean_reversion_regime,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_regime_30,mean_reversion_regime,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_regime_5,mean_reversion_regime,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
mean_reversion_regime_50,mean_reversion_regime,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mean_reversion_score,mean_reversion_score,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
median_price,median_price,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
mfi_1,mfi,50/50,REDUNDANT_ALIAS,money_flow_index_1,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `money_flow_index_1` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
mfi_10,mfi,50/50,REDUNDANT_ALIAS,money_flow_index_10,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `money_flow_index_10` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
